mol_id,smiles,pIC50
CHEMBL494793,COc1ccc2c(OCc3nnc4ccc(nn34)c5cccc(F)c5)ccnc2c1,8.15
CHEMBL564440,CC(C)(C)OC(=O)N1CCC(CC1)n2cc(cn2)c3cnc4ccn(c4c3)S(=O)(=O)c5c(Cl)nc6sccn56,7.57
CHEMBL564365,CC1=CC2=C(C(=O)N1)c3[nH]c4ccccc4c3CCN2CCc5ccccc5,4.71
CHEMBL462711,CN1CCN(CC1)c2cnc3cc(cc(c4cccc(c4)C(=O)N)c3n2)C(F)(F)F,5.3
CHEMBL462712,CN1CCN(CC1)c2cnc3cc(cc(c4cccc(O)c4)c3n2)C(F)(F)F,6.05
CHEMBL462707,CN1CCN(CC1)c2cnc3cc(cc(NS(=O)(=O)c4cccc(c4)[N+](=O)[O-])c3n2)C(F)(F)F,7.77
CHEMBL1779063,COc1ccc(cc1)C(=O)COC(=O)c2ccc3C(=O)N(C(=O)c3c2)c4ccc(cc4)C(=O)C,5.43
CHEMBL515659,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc5nonc45)c3n2)C(F)(F)F,7.51
CHEMBL1098517,Fc1ccc(NC(=O)c2nccnc2Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c(F)c1,7.26
CHEMBL1096549,CN(C)c1ncc(C(=O)Nc2ccc(F)cc2F)c(Nc3ccc(Oc4ccnc(N)c4)c(F)c3)n1,6.92
CHEMBL1095873,Fc1ccc(NC(=O)c2cccnc2Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c(F)c1,8.15
CHEMBL1097544,Cc1ccc(C(=O)Nc2ccc(F)cc2F)c(Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)n1,7.75
CHEMBL3309969,COC1=CC(=O)N(C=C1C(=O)NCc2ccc(F)cc2)c3ccc(Oc4ccnc(N)c4I)c(F)c3,8.3
CHEMBL1766537,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccnc4)c3c2)C(F)(F)F,6.8
CHEMBL3309474,Nc1nccc(Oc2ccc(cc2F)N3C=C(C=CC3=O)C(=O)NCc4ccc(F)cc4)c1Cl,6.07
CHEMBL457338,COc1ccc(cc1OC)c2cc(cc3ncc(nc23)N4CCN(C)CC4)C(F)(F)F,5.82
CHEMBL3334553,Cn1cc(cn1)c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2,6.92
CHEMBL3334546,Cn1cc(cn1)c2cnc3nnn(Cc4ccn5nccc5c4)c3n2,7.7
CHEMBL3334549,OCCn1cc(cn1)c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2,7.58
CHEMBL1169795,Cl.CS(=O)(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,6.43
CHEMBL574093,COCCOc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccc5)cc3F)c2cc1OCCOC,7.7
CHEMBL582925,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C5CCCCC5)C4=O)cc3F)c2cc1OC,6.96
CHEMBL1779062,Cc1cccc(c1)C(=O)Nc2ccc(cc2)C(=O)N\N=C\3/C(=O)Nc4ccccc34,5.89
CHEMBL1766530,CCN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,9.0
CHEMBL2385204,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5cccc(c5)C(F)(F)F)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCCCC7,8.5
CHEMBL2385206,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccc(Br)cc5)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCCCC7,8.56
CHEMBL2385188,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccccc5F)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCC(C)CC7,8.58
CHEMBL1822773,COc1ccc(CCC(=O)N\N=C\2/C(=O)Nc3c(Cl)ccc(Cl)c23)cc1,5.7
CHEMBL1822571,CCN(CC)CCc1cc(C)c2NC(=O)\C(=N/NC(=O)C(C)c3ccc(F)cc3)\c2c1C,5.98
CHEMBL1822573,O=C(Cc1ccccc1)N\N=C\2/C(=O)Nc3ccccc23,5.18
CHEMBL1824390,O=C(Nc1cccc(c1)C#N)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4,5.81
CHEMBL1822577,CC(C(=O)N\N=C\1/C(=O)Nc2ccccc12)c3ccc(O)cc3,7.52
CHEMBL1824600,Nc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.79
CHEMBL1822581,Cc1cc(C)c2NC(=O)\C(=N/NC(=O)Cc3ccc(O)cc3)\c2c1,7.7
CHEMBL1822583,Cc1ccc(C)c2\C(=N\NC(=O)Cc3ccc(O)cc3)\C(=O)Nc12,7.82
CHEMBL1824605,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N,6.25
CHEMBL1822588,COc1cc(CC(=O)N\N=C\2/C(=O)Nc3ccccc23)ccc1O,6.62
CHEMBL1822592,COc1ccc(CC(=O)N\N=C\2/C(=O)Nc3c(C)ccc(C)c23)cn1,6.96
CHEMBL1822759,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3c(Cl)ccc(Cl)c23)cn1,7.68
CHEMBL495899,Oc1ccc(Cc2nnc3ncc(cn23)c4ccccc4)cc1,6.21
CHEMBL496101,Oc1ccc(Cc2nnc3ccc(cn23)c4ccccc4)cc1,5.68
CHEMBL1922408,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)N5CCCC5)cccc12,7.57
CHEMBL1922421,CN1C=Cc2c(Cc3nnc4ccc(nn34)c5cccc(F)c5)cccc2C1=O,7.14
CHEMBL270754,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,4.7
CHEMBL272198,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)NC5CC5)c2cc1OC,4.7
CHEMBL254879,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)c5ccccc5F)cc4F)c3c2C)CC1,7.05
CHEMBL251796,C[C@@H](N)C(=O)N1CCN(CC1)C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C,6.77
CHEMBL410840,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)NCC(F)(F)F)c2cc1OC,4.7
CHEMBL1802822,CCS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccccc4,5.82
CHEMBL1802593,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cccc(Cl)c4,5.28
CHEMBL1922412,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)c5csc6ccccc56)cccc12,7.85
CHEMBL1922415,Clc1cccc(c1)c2ccc3nnc(Cc4cccc5C(=O)NC=Cc45)n3n2,8.15
CHEMBL1823263,Clc1ccc(CC(=O)N\N=C\2/C(=O)Nc3ccccc23)cc1,5.23
CHEMBL399710,Cc1ccn2ncnc(Oc3ccc(NC(=O)c4ccccc4F)cc3F)c12,6.12
CHEMBL413996,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c3c2C)CC1,7.3
CHEMBL561583,OC(=O)c1cnc2ccn(c2c1)S(=O)(=O)c3ccccc3[N+](=O)[O-],6.51
CHEMBL505896,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,7.77
CHEMBL1823252,O[C@H]1CCN(CCCNC(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5OCCc5c4)\C(=O)Nc3c2)C1,9.0
CHEMBL1927768,Cc1cc(C)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)c1,5.11
CHEMBL1823128,CN1CCN(CCCNC(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5OCCc5c4)\C(=O)Nc3c2)CC1,9.0
CHEMBL1813646,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5occ(c6ccccc6)c45)c(F)c3)C2=O,7.16
CHEMBL445799,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1,8.57
CHEMBL461832,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(Nc5cccc(F)c5)N(C)C4=O)c2cc1OC,7.42
CHEMBL1927770,FC(F)(F)c1cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)cc(c1)C(F)(F)F,6.09
CHEMBL1802606,Cn1cc(cn1)c2cnc3C=Cc4ccc(O)cc4C(=O)c3c2,7.96
CHEMBL1802603,Cn1cc(cn1)c2cnc3C=Cc4ccc(N)cc4C(=O)c3c2,9.15
CHEMBL1802598,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cocc4,7.19
CHEMBL261641,CN(c1cccc(Cl)c1)S(=O)(=O)c2ccc3NC(=O)\C(=C/c4[nH]c(C)c(C(=O)N5CCN(C)CC5)c4C)\c3c2,7.85
CHEMBL1796189,FC(F)(F)c1cccc(OCc2ccccc2c3ccc(cc3)C(=O)NNC(=O)C(=O)c4c[nH]c5ccccc45)c1,5.28
CHEMBL1796192,COCCc1ccc(OCc2cccc(c2)c3ccc(cc3)C(=O)NNC(=O)C(=O)c4c[nH]c5ccccc45)cc1,5.06
CHEMBL1802914,CN([C@H]1CCOC1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,8.7
CHEMBL1802827,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)C(F)(F)F)cc4C(=O)c3c2,5.58
CHEMBL1802826,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)C(C)(C)C)cc4C(=O)c3c2,7.51
CHEMBL2385176,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccccc5C4=O)c6ccccc6C(F)(F)F)cc3F)ccnc2cc1OCCCN7CCOCC7,8.99
CHEMBL1822792,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,7.58
CHEMBL1802586,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCOCC4,5.7
CHEMBL270545,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)NC(C)C)c2cc1OC,5.92
CHEMBL429430,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5ccccc5)c2cc1OC,6.19
CHEMBL272874,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)NCc5ccccc5)c2cc1OC,5.8
CHEMBL272822,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5ccc(F)cc5)c2cc1OC,5.96
CHEMBL270954,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5ccc(C)cc5)c2cc1C(=O)N,6.58
CHEMBL500157,Nc1nccc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)c1C#CCO,8.52
CHEMBL502232,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ccnc4[nH]cc(C(=O)NCc5cccnc5)c34)c(F)c2)cc1,7.96
CHEMBL1803009,Nc1cccc2C=Cc3ncc(cc3C(=O)c12)c4ccccc4,5.96
CHEMBL1803004,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccccc4,7.51
CHEMBL467574,CN1CCN(CC1)c2cnc3cc(cc(c4ccc5N(C)C(=O)Cc5c4)c3n2)C(F)(F)F,6.48
CHEMBL462231,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)C5(C)CCN(C5=O)c6ccccc6)cc4F)c3s2,7.17
CHEMBL460465,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)ccnc2c1,9.0
CHEMBL1822801,Fc1cc(Oc2ccnc3ccsc23)ccc1NC(=O)NC(=O)Cc4ccccc4,6.52
CHEMBL253881,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,7.35
CHEMBL462183,COc1cc2nccc(Oc3ccc(NC(=O)C)nc3)c2cc1OC,5.16
CHEMBL564904,O=C(N1CCN(CC1)c2cnc3ccn(c3c2)S(=O)(=O)c4cccc5nonc45)c6cccnc6,7.96
CHEMBL1822374,CN1CCN(CC1)C(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5sccc5c4)\C(=O)Nc3c2,5.33
CHEMBL1824374,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(c4)[N+](=O)[O-])c1,6.9
CHEMBL1822566,CC(C(=O)N\N=C\1/C(=O)Nc2ccc(Br)cc12)c3ccc4OCOc4c3,6.13
CHEMBL1822787,CC(C(=O)N\N=C\1/C(=O)Nc2c(C)ccc(Cl)c12)c3ccc(F)cc3,6.7
CHEMBL462023,CC(C)n1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)C5CN(C(=O)C5)c6ccccc6)cc4F)c3s2,6.52
CHEMBL497968,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccc(F)cc5)ccnc2c1,7.92
CHEMBL500834,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(C(NC(=O)CN(C)C)c5ccccc5)N(C)C4=O)c2cc1OC,7.52
CHEMBL1802903,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CC(F)CN5CCCC5)c4,7.92
CHEMBL1802835,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CC(F)CO)c4,7.07
CHEMBL516790,Nc1cc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)ccn1,8.35
CHEMBL564440,CC(C)(C)OC(=O)N1CCC(CC1)n2cc(cn2)c3cnc4ccn(c4c3)S(=O)(=O)c5c(Cl)nc6sccn56,7.72
CHEMBL1822798,O=C(NC1CC1c2ccccc2)Nc3ccc(Oc4ccnc5ccsc45)cc3,5.0
CHEMBL554497,O=S(=O)(c1cccc2nonc12)n3ccc4ncc(cc34)c5cnn(c5)C6CCNCC6,8.05
CHEMBL252415,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ncnn4ccc(CN5CCNCC5)c34)c(F)c2)cc1,6.39
CHEMBL518357,COc1cc2nccc(Oc3ccc(NC(=O)NCC(=O)N4CCCCC4)nc3)c2cc1OC,5.55
CHEMBL1822375,CN1CCN(CC1)C(=O)c2cc(Br)c3\C(=N\NC(=O)Cc4ccc5onc(N)c5c4)\C(=O)Nc3c2,6.8
CHEMBL460468,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C[C@H](C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.64
CHEMBL1642147,CCOC(=O)N1CCCOc2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc12,6.36
CHEMBL1802833,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CCCO)c4,7.57
CHEMBL1802828,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)CCn5ccnc5)cc4C(=O)c3c2,5.14
CHEMBL1802599,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccsc4,5.82
CHEMBL270058,COc1cc2nccc(Oc3ccc4N(CCOc4c3)C(=O)Nc5ccccc5C)c2cc1OC,6.39
CHEMBL256974,NC(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,7.19
CHEMBL257987,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5nncs5,7.22
CHEMBL460702,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.41
CHEMBL449159,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(C(NC(=O)N(C)C)c5ccccc5)N(C)C4=O)c2cc1OC,6.43
CHEMBL499885,COC(=O)c1c[nH]c2nccc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,8.3
CHEMBL1824879,CC(Oc1cccnc1N)c2c(Cl)ccc(F)c2Cl,5.15
CHEMBL525049,CN(C)CC#Cc1c(N)nccc1Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F,8.4
CHEMBL1644804,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4NC(=O)CCC(C)(C)c4c3)ncc2Cl,7.1
CHEMBL511592,CN1CCN(CC1)c2cnc3cc(cc(c4ccc5NC(=O)Nc5c4)c3n2)C(F)(F)F,6.41
CHEMBL567908,COc1ccc2c(OCc3nnc4ccc(nn34)c5cc(C)ns5)ccnc2c1,8.52
CHEMBL450786,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc4c(Cl)cccc4Cl)c(C)c1C(=O)N5CCC[C@@H]5CN6CCCC6,8.05
CHEMBL458874,CN1CCN(CC1)c2cnc3cc(C)cc(c4ccccc4)c3n2,5.3
CHEMBL467574,CN1CCN(CC1)c2cnc3cc(cc(c4ccc5N(C)C(=O)Cc5c4)c3n2)C(F)(F)F,6.48
CHEMBL465790,CN1CCN(CC1)c2cnc3cc(cc(NCc4ccc(cc4)[N+](=O)[O-])c3n2)C(F)(F)F,7.26
CHEMBL1822002,Oc1ccc(Cc2nnc3nccnn23)cc1,7.25
CHEMBL253881,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,7.35
CHEMBL252416,CN1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,6.07
CHEMBL252214,NCCCNCc1ccn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,5.85
CHEMBL438696,CN(C)CCCOc1cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c2c1C,7.4
CHEMBL253223,Cc1ccn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,6.11
CHEMBL523386,Oc1ccc(Cc2nnc3ccc(nn23)c4cccs4)cc1,8.7
CHEMBL508006,Fc1cc(NC(=O)C2=CC=CN(C3CC3)C2=O)ccc1Oc4ccnc5[nH]ccc45,6.0
CHEMBL256972,COC(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,6.95
CHEMBL1822207,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3cccc4cc(sc34)c5ncccn5,6.74
CHEMBL502283,Nc1nc(cs1)c2c[nH]c3nccc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23,8.15
CHEMBL518516,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3n2)C(F)(F)F,7.46
CHEMBL452680,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccc(C)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,8.02
CHEMBL459948,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(C(N)c5ccccc5)N(C)C4=O)c2cc1OC,7.14
CHEMBL444560,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,7.77
CHEMBL1822005,CN(CCN1CCN(N)CC1)Cc2ccc(cc2)c3cc4nccc(Oc5ccc(NC(=O)N6CCN(C6=O)c7ccccc7)cc5F)c4s3,7.55
CHEMBL448993,CC(=O)c1cccc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,6.7
CHEMBL1642133,CNC(=O)c1cccc(Cl)c1Nc2nc(Nc3ccc4CCN(CCOC)CCc4c3)ncc2Cl,6.26
CHEMBL1642134,CNC(=O)c1cccc(C)c1Nc2nc(Nc3ccc4CCN(CCOC)CCc4c3)ncc2Cl,5.85
CHEMBL257987,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5nncs5,7.22
CHEMBL258396,Cn1ncnc1c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.16
CHEMBL404639,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5ccccn5,7.7
CHEMBL464510,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,7.52
CHEMBL248108,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,5.41
CHEMBL591924,COc1ccccc1NC(=O)CC(Nc2ccc(Oc3ccnc4cc(sc34)c5cn(C)cn5)c(F)c2)C(F)(F)F,5.0
CHEMBL602905,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccc(F)cc5)C(F)(F)F)cc4)c3s2,5.7
CHEMBL497968,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccc(F)cc5)ccnc2c1,7.38
CHEMBL401838,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)C(=O)N5CCOCC5,6.9
CHEMBL256974,NC(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,7.19
CHEMBL497119,Oc1ccc(Cc2nnc3ccc(nn23)c4occc4)cc1,7.54
CHEMBL516790,Nc1cc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)ccn1,8.35
CHEMBL459876,[O-][n+]1c(cccc1c2ccc(F)cc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,8.74
CHEMBL508633,OCCN1C=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C(=O)C(=C1)c5ccc(F)cc5,8.42
CHEMBL3091721,C[C@@H](Oc1nc(cnc1N)c2ccc3c(NC(=O)C34CCN(C)CC4)c2)c5c(Cl)ccc(F)c5Cl,7.92
CHEMBL3091722,C[C@@H](Oc1nc(cnc1N)c2ccc3NC(=O)C4(CCN(C)CC4)c3c2)c5c(Cl)ccc(F)c5Cl,7.64
CHEMBL2431817,CCNc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1,7.59
CHEMBL462168,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(c5)C(F)(F)F)nn(C)c4c3)c2cc1OC,5.48
CHEMBL523413,Cc1cc(sn1)c2ccc3nnc(Cc4ccc(O)cc4)n3n2,8.7
CHEMBL508006,Fc1cc(NC(=O)C2=CC=CN(C3CC3)C2=O)ccc1Oc4ccnc5[nH]ccc45,6.0
CHEMBL507573,CC(C)(C)N1C=CC=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C1=O,6.0
CHEMBL451809,Fc1cc(NC(=O)C2=CC=CN(C2=O)c3ccccc3)ccc1Oc4ccnc5[nH]ccc45,8.72
CHEMBL500422,Nc1nccc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)c1C#Cc4ccccn4,8.3
CHEMBL525260,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ccnc4[nH]c(cc34)c5cccnc5)c(F)c2)cc1,8.7
CHEMBL502283,Nc1nc(cs1)c2c[nH]c3nccc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23,8.15
CHEMBL3334561,FC(F)(F)Cn1cc(cn1)c2cnc3nnn(Cc4ccn5nccc5c4)c3n2,7.89
CHEMBL1766514,CC(=O)N1CCN(CC1)c2cnc3cccc(NCc4cccc(c4)[N+](=O)[O-])c3c2,6.96
CHEMBL1766515,CN1CCN(CC1)c2cnc3cccc(NS(=O)(=O)c4cccc(c4)[N+](=O)[O-])c3c2,5.46
CHEMBL1642135,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4CCN(CCOC)CCc4c3)ncc2Cl,7.72
CHEMBL1642137,CCOC(=O)N1CCCOc2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc12,7.44
CHEMBL1086675,CCCc1c(cnn1c2ccccc2)C(=O)Nc3ccc(Oc4ccnc5cc(sc45)c6cn(C)cn6)c(F)c3,7.16
CHEMBL566875,COc1cnc2c(NCc3nnc4ccc(nn34)c5ccccc5)ccnc2c1,7.85
CHEMBL566685,COc1cnc2c(NCc3nnc4ccc(nn34)c5cc(C)ns5)ccnc2c1,8.52
CHEMBL600632,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(Nc5ccccc5)C(F)(F)F)cc4F)c3s2,6.16
CHEMBL602471,C[C@@H](Oc1ccc2ncc(\C=C\C(=O)N)cc2c1)c3c(Cl)ccc(F)c3Cl,7.64
CHEMBL602470,CC(Oc1ccc2ncc(\C=C\C(=O)O)cc2c1)c3c(Cl)ccc(F)c3Cl,7.03
CHEMBL599993,CC(Oc1ccc2ncc(\C=C\CN)cc2c1)c3c(Cl)ccc(F)c3Cl,6.43
CHEMBL3287599,CCOCCNc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(F)cc4)cc2F)n1,6.6
CHEMBL3287603,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccn2)c1,8.42
CHEMBL3335771,CN1CCC(CC1)n2cc(cn2)c3cnc(nc3)N4CCO[C@H](CN5N=C(C=CC5=O)c6ccc(F)c(F)c6)C4,7.68
CHEMBL3335766,OCCN1CCC(CC1)n2cc(cn2)c3cnc(nc3)N4CCO[C@H](CN5N=C(C=CC5=O)c6cccc(F)c6)C4,8.15
CHEMBL3335765,Fc1cccc(c1)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,8.0
CHEMBL3335759,Cn1cc(cn1)c2cnc(nc2)N3CCO[C@H](CN4N=C(C=CC4=O)c5ccc(OCc6ccccc6)cc5)C3,6.14
CHEMBL561258,[O-][N+](=O)c1cccc(c1)S(=O)(=O)n2ccc3nccnc23,5.76
CHEMBL561583,OC(=O)c1cnc2ccn(c2c1)S(=O)(=O)c3ccccc3[N+](=O)[O-],6.51
CHEMBL3417472,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccc(F)cc34)c1,7.34
CHEMBL3417474,CN(C)CCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccc(F)cc34)c1,7.4
CHEMBL3417475,CN(C)CCCCCOC(=O)Nc1cccc(CN2N=C(C=CC2=O)n3ccc4ccc(F)cc34)c1,7.77
CHEMBL3414929,CC[C@@H](c1ccc2ncc(OC)cc2c1)c3nnc4c(F)cc(cn34)c5onc(C)c5,7.55
CHEMBL3414926,COCCOc1cnc2ccc(cc2c1)[C@H](C)c3nnc4c(F)cc(cn34)c5onc(C)c5,9.0
